order_id,order_date,customer_id,customer_segment,region,product_category,sales_channel,quantity,unit_price,revenue,cost,discount_pct,order_status,currency
ORD-100184,2024-12-27,CUST-0021,Retail,Cairo,Electronics,Phone,6,2699.83,16198.97,10706.33,0.245,Completed,EGP
ORD-100852,2023-08-15,CUST-0264,Retail,Alexandria,Clothing,Store,4,309.35,1237.39,1044.55,0.145,Completed,EGP
ORD-100594,2023-12-21,CUST-0143,Wholesale,Cairo,Groceries,Store,30,245.13,7353.76,4185.29,0.14,Completed,EGP
ORD-100703,2024-04-10,CUST-0080,Retail,Cairo,Electronics,Store,3,1207.14,3621.41,2468.01,0.209,Completed,EGP
ORD-100067,2023-09-25,CUST-0179,Retail,Alexandria,Electronics,Store,8,3953.65,31629.2,21244.81,,Completed,EGP
ORD-100377,2024-03-05,CUST-0313,Retail,Alexandria,Stationery,Phone,4,51.64,206.57,113.88,0.235,Completed,EGP
ORD-100415,2023-11-27,CUST-0309,Retail,Alexandria,Furniture,Online,4,3360.17,13440.69,8291.29,0.176,Completed,EGP
ORD-101070,2023-09-09,CUST-0074,Retail,Cairo,Clothing,Online,5,337.72,1688.6,1040.21,0.242,Completed,EGP
ORD-100180,2023-11-19,CUST-0191,Wholesale,Giza,Clothing,Online,4,491.99,1967.97,1200.16,0.116,Completed,EGP
ORD-100544,2023-06-25,CUST-0259,Retail,Alexandria,Electronics,Store,1,4052.78,4052.78,3383.99,0.193,Completed,EGP
ORD-101176,2023-06-01,CUST-0118,Wholesale,Giza,Furniture,Online,49,1222.24,59889.79,41516.47,0.147,Completed,EGP
ORD-100044,2023-09-03,CUST-0216,Retail,Cairo,Groceries,Store,6,117.58,705.46,481.0,0.213,Completed,EGP
ORD-100273,2024-06-28,CUST-0315,Retail,,Groceries,Store,5,136.24,681.2,423.84,0.201,Completed,EGP
ORD-100291,2023-05-06,CUST-0114,Retail,Cairo,Groceries,Store,4,78.31,313.26,195.14,0.062,Completed,EGP
ORD-101148,2024-12-18,CUST-0201,Retail,Cairo,Electronics,Store,6,3702.13,22212.75,12411.9,0.041,Completed,EGP
ORD-100465,2024-09-18,CUST-0125,Retail,Cairo,Groceries,Online,7,78.13,546.94,392.02,0.086,Completed,EGP
ORD-100959,2024-12-15,CUST-0274,Retail,Mansoura,Clothing,Store,7,654.55,4581.88,3206.96,0.067,Completed,EGP
ORD-100817,2024-02-12,CUST-0282,Retail,Alexandria,Furniture,Store,4,1482.11,5928.45,4723.19,0.117,Completed,EGP
ORD-100306,2023-12-28,CUST-0186,Retail,Aswan,Clothing,Online,1,612.36,612.36,404.39,0.172,Completed,EGP
ORD-100292,2024-10-25,CUST-0151,Corporate,Giza,Clothing,Store,3,582.4,1747.2,976.1,0.182,Completed,EGP
ORD-100395,2024-12-21,CUST-0110,Wholesale,Mansoura,Electronics,Store,12,2878.55,34542.64,,0.009,Completed,EGP
ORD-100024,2024-05-21,CUST-0010,Corporate,Aswan,Electronics,Store,8,2098.84,16790.74,9413.48,0.112,Completed,EGP
ORD-101150,2023-12-06,CUST-0203,Retail,Giza,Furniture,Store,5,2888.02,14440.12,9522.58,0.153,Cancelled,EGP
ORD-100088,2024-02-21,CUST-0267,Retail,Aswan,Electronics,Phone,8,4434.32,35474.57,21305.88,0.022,Completed,EGP
ORD-100112,2024-10-28,CUST-0273,Wholesale,Giza,Stationery,Store,40,41.92,1677.0,946.01,0.089,Completed,EGP
ORD-100063,2023-07-02,CUST-0219,Retail,Mansoura,Electronics,Store,5,2158.15,10790.73,6953.94,0.174,Completed,EGP
ORD-100524,2023-10-29,CUST-0056,Retail,Alexandria,Electronics,Store,1,2008.06,2008.06,1423.11,0.147,Completed,EGP
ORD-100706,2023-09-24,CUST-0182,Retail,Aswan,Groceries,Store,1,85.14,85.14,68.97,0.01,Completed,EGP
ORD-100173,2023-03-08,CUST-0119,Retail,Cairo,Clothing,Online,8,368.4,2947.21,2447.33,0.17,Completed,EGP
ORD-100726,2024-01-09,CUST-0259,Corporate,Alexandria,Furniture,Store,1,1517.1,1517.1,860.37,0.134,Completed,EGP
ORD-100270,2023-10-06,CUST-0227,Retail,Cairo,Groceries,Store,5,234.07,1170.33,872.05,,Completed,EGP
ORD-100583,2023-12-09,CUST-0210,Corporate,Mansoura,Electronics,Store,4,4859.89,19439.54,15845.71,0.02,Completed,EGP
ORD-100977,2024-09-20,CUST-0247,Retail,Cairo,Furniture,Online,4,2527.7,10110.81,7056.08,0.196,Completed,EGP
ORD-100704,2023-05-30,CUST-0058,Retail,Cairo,Electronics,Store,1,2438.51,2438.51,1835.83,0.196,Completed,EGP
ORD-100904,2023-06-05,CUST-0103,Retail,Aswan,Clothing,Online,3,424.01,1272.03,718.13,0.168,Cancelled,EGP
ORD-100975,2023-04-12,CUST-0019,Retail,Giza,Stationery,Store,4,45.43,181.71,110.83,0.027,Completed,EGP
ORD-101156,2024-02-24,CUST-0115,Wholesale,Aswan,Groceries,Online,32,148.13,4740.23,2944.69,0.164,Completed,EGP
ORD-100126,2023-08-28,CUST-0186,Retail,Cairo,Clothing,Store,4,361.51,1446.03,841.61,0.106,Completed,EGP
ORD-100981,2024-01-25,CUST-0310,Retail,Cairo,Furniture,Store,8,2280.83,18246.62,12372.19,0.021,Completed,EGP
ORD-100590,2023-04-13,CUST-0152,Corporate,Alexandria,Clothing,Store,8,442.79,3542.29,2387.34,0.199,Completed,EGP
ORD-100393,2024-01-17,CUST-0316,Retail,Aswan,Groceries,Store,5,101.0,505.02,377.09,0.214,Completed,EGP
ORD-100930,2023-03-09,CUST-0052,Retail,Mansoura,Electronics,Online,3,2065.59,6196.76,4001.86,0.046,Returned,EGP
ORD-101184,2023-01-03,CUST-0092,Retail,Giza,Groceries,Online,4,148.79,595.17,478.15,0.044,Returned,EGP
ORD-100616,2023-06-12,CUST-0026,Retail,Giza,Furniture,Store,4,2445.64,9782.57,5422.82,0.225,Completed,EGP
ORD-101100,2023-07-29,CUST-0161,Retail,Giza,Groceries,Online,5,114.09,570.46,474.38,0.036,Cancelled,EGP
ORD-100509,2024-12-13,CUST-0024,Wholesale,Giza,Clothing,Store,28,505.37,14150.44,9097.39,0.235,Completed,EGP
ORD-101108,2023-07-08,CUST-0286,Retail,Giza,Electronics,Online,2,2233.36,4466.72,3322.67,0.233,Completed,EGP
ORD-100351,2023-06-27,CUST-0134,Wholesale,Cairo,Clothing,Online,24,402.04,9648.92,7294.06,,Completed,EGP
ORD-100602,2024-01-31,CUST-0163,Corporate,Cairo,Clothing,Store,7,437.8,3064.61,2124.78,0.025,Completed,EGP
ORD-100691,2024-03-13,CUST-0314,Corporate,Giza,Electronics,Store,6,2316.38,13898.26,11214.14,0.045,Completed,EGP
ORD-100798,2024-11-19,CUST-0297,Retail,Cairo,Groceries,Online,2,284.71,569.41,400.08,0.13,Completed,EGP
ORD-100883,2024-08-09,CUST-0220,Retail,Aswan,Electronics,Store,1,3495.8,3495.8,2274.59,0.245,Completed,EGP
ORD-100644,2023-10-19,CUST-0192,Retail,Giza,Electronics,Online,7,2482.18,17375.25,12647.09,0.214,Completed,EGP
ORD-100626,2024-02-09,CUST-0242,Retail,Aswan,Electronics,Phone,4,2694.9,10779.62,7769.77,0.056,Completed,EGP
ORD-100047,2024-09-27,CUST-0154,Wholesale,Cairo,Electronics,Store,56,2559.98,143359.11,113900.9,0.235,Completed,EGP
ORD-101127,2023-01-09,CUST-0117,Retail,Mansoura,Electronics,Online,5,2374.98,11874.9,9084.85,0.057,Completed,EGP
ORD-100849,2023-07-17,CUST-0038,Retail,Cairo,Groceries,Phone,2,80.1,160.19,133.66,0.188,Completed,EGP
ORD-100045,2024-08-22,CUST-0105,Wholesale,Cairo,Clothing,Online,40,466.6,18664.1,11071.72,,Completed,EGP
ORD-100971,2024-11-29,CUST-0256,Retail,Cairo,Electronics,Online,5,3316.92,16584.6,9844.69,0.021,Completed,EGP
ORD-100679,2024-06-03,CUST-0292,Retail,Alexandria,Groceries,Store,1,144.21,144.21,104.35,0.239,Cancelled,EGP
ORD-100553,2024-08-12,CUST-0216,Retail,,Stationery,Store,3,73.77,221.32,132.16,0.245,Completed,EGP
ORD-100117,2023-11-16,CUST-0194,Corporate,Giza,Electronics,Online,4,4292.71,17170.84,,0.116,Completed,EGP
ORD-100591,2023-10-03,CUST-0125,Retail,Cairo,Furniture,Store,7,3182.28,22275.97,16192.7,0.152,Completed,EGP
ORD-100864,2023-06-05,CUST-0220,Wholesale,Cairo,Clothing,Store,30,546.89,16406.75,10187.91,,Completed,EGP
ORD-100364,2024-02-28,CUST-0195,Retail,Cairo,Furniture,Store,1,1640.81,1640.81,1145.56,0.169,Cancelled,EGP
ORD-101154,2024-06-12,CUST-0221,Retail,Cairo,Groceries,Online,6,157.89,947.33,771.23,0.16,Completed,EGP
ORD-100955,2023-08-03,CUST-0241,Retail,Mansoura,Electronics,Online,6,1612.54,9675.22,6054.09,0.048,Completed,EGP
ORD-100774,2023-01-15,CUST-0138,Retail,Cairo,Groceries,Online,8,82.81,662.48,541.66,0.116,Completed,EGP
ORD-100234,2024-04-18,CUST-0218,Wholesale,Giza,Furniture,Store,30,2417.99,72539.67,50803.86,0.051,Completed,EGP
ORD-101116,2023-06-16,CUST-0023,Retail,Alexandria,Clothing,Online,4,418.75,1675.02,1035.83,0.179,Completed,EGP
ORD-100453,2024-10-22,CUST-0139,Retail,Alexandria,Clothing,Store,2,624.61,1249.22,1032.14,0.147,Completed,EGP
ORD-100845,2024-11-28,CUST-0030,Retail,Mansoura,Electronics,Online,5,3598.16,17990.82,13647.11,0.085,Completed,EGP
ORD-100633,2024-10-10,CUST-0313,Wholesale,Giza,Groceries,Phone,32,96.82,3098.14,2203.3,0.033,Completed,EGP
ORD-101022,2023-08-26,CUST-0030,Wholesale,Giza,Furniture,Store,15,2843.71,42655.68,23584.09,0.155,Completed,EGP
ORD-100504,2024-06-28,CUST-0191,Wholesale,Cairo,Furniture,Store,48,1594.53,76537.21,62864.3,,Completed,EGP
ORD-101005,2023-07-01,CUST-0292,Retail,Giza,Clothing,Online,8,457.04,3656.36,2769.13,0.125,Completed,EGP
ORD-101107,2024-03-21,CUST-0050,Retail,Aswan,Clothing,Store,3,477.71,1433.13,798.22,,Completed,EGP
ORD-100666,2023-07-23,CUST-0219,Retail,Aswan,Clothing,Online,4,493.56,1974.23,1202.04,0.098,Completed,EGP
ORD-100160,2024-12-14,CUST-0140,Wholesale,Alexandria,Furniture,Online,12,4388.13,52657.53,36713.69,0.234,Cancelled,EGP
ORD-100054,2023-06-09,CUST-0055,Retail,Alexandria,Furniture,Store,3,1886.27,5658.8,,0.239,Completed,EGP
ORD-100226,2023-04-10,CUST-0237,Wholesale,Giza,Groceries,Phone,24,153.49,3683.79,2510.89,0.202,Completed,EGP
ORD-100802,2024-10-16,CUST-0246,Retail,Alexandria,Groceries,Store,4,165.85,663.39,448.54,0.039,Completed,EGP
ORD-100784,2023-01-02,CUST-0273,Retail,Alexandria,Electronics,Online,8,2249.58,17996.63,13651.3,0.179,Completed,EGP
ORD-100965,2023-06-12,CUST-0007,Wholesale,Giza,Stationery,Store,12,77.92,935.03,682.14,0.247,Completed,EGP
ORD-100639,2024-09-03,CUST-0275,Wholesale,Alexandria,Electronics,Store,56,2339.77,131027.23,76136.86,0.134,Completed,EGP
ORD-100862,2024-10-08,CUST-0273,Retail,Giza,Electronics,Store,8,3376.02,27008.12,21830.61,,Completed,EGP
ORD-100999,2023-02-22,CUST-0045,Retail,Cairo,Groceries,Online,8,138.08,1104.66,921.87,0.074,Completed,EGP
ORD-100237,2024-04-21,CUST-0218,Retail,Mansoura,Electronics,Store,2,2421.23,4842.47,2837.98,0.238,Completed,EGP
ORD-100028,2024-11-09,CUST-0145,Wholesale,Cairo,Groceries,Online,18,235.21,4233.7,3307.62,0.179,Completed,EGP
ORD-100462,2023-05-05,CUST-0004,Corporate,Cairo,Electronics,Online,2,1165.42,2330.84,1642.6,0.146,Completed,EGP
ORD-100189,2023-06-09,CUST-0192,Retail,Alexandria,Groceries,Online,7,143.84,1006.91,625.95,0.193,Completed,EGP
ORD-100199,2023-11-02,CUST-0124,Wholesale,Cairo,Clothing,Phone,35,639.78,22392.36,13877.29,0.043,Completed,EGP
ORD-100539,2023-11-05,CUST-0169,Retail,,Clothing,Store,8,716.65,5733.23,3202.91,0.248,Cancelled,EGP
ORD-100103,2024-07-11,CUST-0022,Retail,Cairo,Clothing,Online,8,231.89,1855.11,1420.11,0.225,Completed,EGP
ORD-100213,2024-08-17,CUST-0225,Wholesale,,Clothing,Online,9,305.77,2751.89,1679.08,0.108,Completed,EGP
ORD-100828,2023-08-18,CUST-0132,Retail,Alexandria,Clothing,Store,5,364.15,1820.76,1233.68,0.226,Completed,EGP
ORD-100628,2024-12-14,CUST-0317,Retail,,Groceries,Store,4,217.6,870.41,528.42,0.187,Cancelled,EGP
ORD-100593,2023-12-27,CUST-0276,Retail,,Stationery,Phone,6,104.17,625.02,389.99,0.038,Completed,EGP
ORD-100471,2024-10-14,CUST-0152,Retail,Giza,Groceries,Store,5,135.29,676.46,503.65,0.031,Completed,EGP
ORD-100924,2023-09-16,CUST-0040,Retail,Giza,Furniture,Store,8,1336.85,10694.8,8757.2,0.142,Completed,EGP
ORD-100480,2023-11-17,CUST-0161,Retail,Alexandria,Clothing,Online,5,632.93,3164.65,,,Completed,EGP
ORD-100365,2023-01-13,CUST-0038,Corporate,Giza,Clothing,Store,1,552.29,552.29,454.7,0.113,Completed,EGP
ORD-100010,2023-07-02,CUST-0074,Retail,Aswan,Groceries,Store,1,119.81,119.81,67.99,0.185,Completed,EGP
ORD-101132,2023-09-25,CUST-0242,Retail,Cairo,Groceries,Online,2,272.2,544.4,350.05,0.153,Completed,EGP
ORD-100689,2024-01-10,CUST-0149,Retail,Cairo,Electronics,Online,6,2221.84,13331.07,9146.13,0.092,Completed,EGP
ORD-100113,2023-03-11,CUST-0126,Wholesale,Cairo,Clothing,Store,32,484.98,15519.41,8596.07,0.106,Completed,EGP
ORD-100334,2023-11-09,CUST-0255,Retail,Mansoura,Electronics,Store,8,3057.99,24463.95,15516.31,0.18,Completed,EGP
ORD-100016,2024-12-26,CUST-0225,Retail,Giza,Electronics,Online,4,2849.85,11399.39,,0.227,Completed,EGP
ORD-100120,2023-06-13,CUST-0142,Retail,Cairo,Clothing,Online,2,359.16,718.31,445.64,0.147,Completed,EGP
ORD-100564,2023-10-08,CUST-0024,Retail,Giza,Electronics,Online,5,4100.85,20504.24,13993.03,0.061,Completed,EGP
ORD-100584,2023-07-11,CUST-0073,Wholesale,Cairo,Groceries,Store,48,124.82,5991.28,3896.2,0.13,Completed,EGP
ORD-100879,2024-04-01,CUST-0146,Wholesale,Cairo,Groceries,Phone,32,131.06,4193.83,2718.41,,Completed,EGP
ORD-100735,2024-07-20,CUST-0272,Retail,Alexandria,Furniture,Store,8,1414.87,11318.96,9548.15,0.108,Completed,EGP
ORD-100014,2023-05-29,CUST-0079,Wholesale,Cairo,Electronics,Online,25,2319.49,57987.34,32894.18,0.148,Completed,EGP
ORD-100853,2023-08-11,CUST-0068,Retail,Cairo,Groceries,Store,4,105.15,420.62,235.1,0.106,Completed,EGP
ORD-100573,2023-10-16,CUST-0128,Retail,Mansoura,Groceries,Online,6,114.97,689.82,582.54,0.232,Completed,EGP
ORD-100127,2023-08-09,CUST-0310,Retail,Cairo,Clothing,Online,7,407.25,2850.77,1650.05,0.224,Completed,EGP
ORD-100697,2024-10-15,CUST-0296,Retail,Mansoura,Clothing,Online,4,299.22,1196.9,,0.17,Completed,EGP
ORD-100138,2023-02-26,CUST-0071,Retail,Alexandria,Clothing,Store,8,461.69,3693.49,2994.03,0.002,Completed,EGP
ORD-100899,2024-08-02,CUST-0081,Retail,Aswan,Clothing,Online,3,363.36,1090.08,730.41,,Completed,EGP
ORD-100205,2023-10-02,CUST-0221,Retail,Mansoura,Clothing,Online,3,389.85,1169.55,981.79,0.235,Cancelled,EGP
ORD-101020,2024-02-01,CUST-0070,Corporate,Cairo,Clothing,Store,1,510.87,510.87,331.76,0.152,Completed,EGP
ORD-100683,2023-02-20,CUST-0068,Corporate,Cairo,Furniture,Store,7,2823.1,19761.7,12915.81,0.105,Completed,EGP
ORD-100329,2023-12-28,CUST-0214,Retail,Cairo,Electronics,Phone,8,3287.28,26298.27,18958.68,0.084,Completed,EGP
ORD-101089,2024-12-24,CUST-0010,Retail,Aswan,Clothing,Online,2,546.79,1093.57,759.9,0.024,Completed,EGP
ORD-100346,2023-12-31,CUST-0283,Corporate,Mansoura,Groceries,Store,3,226.35,679.06,397.19,0.075,Completed,EGP
ORD-100554,2024-01-31,CUST-0207,Retail,Aswan,Electronics,Store,3,2898.96,8696.87,6173.63,0.19,Completed,EGP
ORD-101185,2024-09-07,CUST-0102,Retail,Mansoura,Clothing,Phone,6,322.66,1935.97,1374.71,,Completed,EGP
ORD-100477,2023-10-07,CUST-0209,Retail,Aswan,Clothing,Phone,7,438.78,3071.43,1811.7,,Completed,EGP
ORD-100710,2023-12-06,CUST-0224,Retail,Mansoura,Stationery,Online,2,80.59,161.18,130.91,0.224,Completed,EGP
ORD-100192,2023-05-05,CUST-0138,Retail,Giza,Groceries,Store,4,155.73,622.91,437.28,0.226,Cancelled,EGP
ORD-100993,2024-02-12,CUST-0087,Wholesale,Cairo,Clothing,Online,42,906.67,38079.99,24869.94,0.049,Completed,EGP
ORD-101124,2023-09-14,CUST-0182,Retail,Giza,Clothing,Store,5,422.68,2113.41,1726.41,0.061,Completed,EGP
ORD-101046,2023-08-16,CUST-0138,Corporate,Giza,Groceries,Online,4,126.51,506.04,425.21,0.069,Completed,EGP
ORD-100649,2024-07-03,CUST-0287,Retail,Giza,Groceries,Online,4,108.4,433.62,,0.129,Completed,EGP
ORD-100946,2024-09-17,CUST-0002,Corporate,Cairo,Clothing,Store,95,515.49,48971.55,34280.08,0.185,Completed,EGP
ORD-100321,2024-05-14,CUST-0308,Wholesale,Cairo,Electronics,Store,32,3430.82,109786.37,71141.87,0.208,Completed,EGP
ORD-100317,2023-08-05,CUST-0075,Retail,Giza,Groceries,Store,1,58.4,58.4,38.23,0.07,Completed,EGP
ORD-100219,2024-01-11,CUST-0237,Wholesale,Giza,Electronics,Online,32,1796.22,57479.13,32878.2,0.115,Cancelled,EGP
ORD-100068,2023-12-23,CUST-0055,Corporate,Mansoura,Furniture,Store,6,2288.12,13728.72,7593.86,0.01,Completed,EGP
ORD-100696,2023-09-18,CUST-0073,Corporate,Giza,Clothing,Store,2,402.74,805.48,453.74,0.009,Completed,EGP
ORD-100053,2023-12-26,CUST-0034,Wholesale,Cairo,Furniture,Store,16,3099.54,49592.71,29310.91,0.245,Completed,EGP
ORD-100485,2024-05-27,CUST-0115,Retail,Giza,Clothing,Online,2,724.08,1448.16,974.04,0.018,Completed,EGP
ORD-100095,2024-05-15,CUST-0083,Wholesale,Mansoura,Groceries,Phone,16,102.86,1645.77,1328.01,0.17,Cancelled,EGP
ORD-101007,2024-05-26,CUST-0048,Retail,Aswan,Stationery,Online,8,78.13,625.05,456.73,0.109,Completed,EGP
ORD-100762,2023-08-20,CUST-0296,Corporate,Alexandria,Stationery,Online,2,63.81,127.63,81.37,0.162,Completed,EGP
ORD-100920,2024-04-29,CUST-0221,Wholesale,Cairo,Clothing,Store,24,382.33,9175.84,5496.33,0.202,Cancelled,EGP
ORD-100740,2024-05-01,CUST-0063,Wholesale,Aswan,Groceries,Store,21,106.34,2233.16,1514.63,0.231,Completed,EGP
ORD-100909,2024-11-04,CUST-0235,Wholesale,Cairo,Groceries,Store,35,243.81,8533.51,5088.5,0.235,Completed,EGP
ORD-100839,2023-12-10,CUST-0012,Wholesale,Mansoura,Groceries,Store,32,211.02,6752.71,4664.25,0.083,Completed,EGP
ORD-100914,2024-10-25,CUST-0057,Wholesale,Alexandria,Furniture,Online,20,1542.56,30851.29,22934.75,0.102,Completed,EGP
ORD-100516,2024-06-12,CUST-0313,Wholesale,Mansoura,Electronics,Store,35,2921.21,102242.41,60460.34,0.064,Completed,EGP
ORD-100331,2023-01-23,CUST-0082,Retail,Mansoura,Furniture,Store,2,1905.98,3811.96,2160.94,0.053,Completed,EGP
ORD-101144,2024-11-27,CUST-0006,Retail,Alexandria,Electronics,Phone,3,4204.78,12614.35,9403.74,0.214,Completed,EGP
ORD-101196,2024-08-26,CUST-0291,Retail,Cairo,Clothing,Store,8,370.1,2960.82,2072.61,0.012,Completed,EGP
ORD-100274,2023-03-24,CUST-0234,Retail,Aswan,Groceries,Store,1,133.01,133.01,80.07,0.061,Completed,EGP
ORD-100695,2024-12-30,CUST-0177,Retail,Alexandria,Groceries,Online,2,146.72,293.43,174.85,0.119,Completed,EGP
ORD-101071,2024-02-18,CUST-0109,Retail,Giza,Electronics,Store,2,2044.92,4089.85,2957.74,0.204,Completed,EGP
ORD-100179,2023-01-06,CUST-0246,Corporate,Mansoura,Furniture,Store,4,1463.78,5855.12,3604.42,0.148,Completed,EGP
ORD-101061,2024-03-21,CUST-0134,Corporate,Cairo,Clothing,Phone,7,515.74,3610.15,2101.11,0.193,Completed,EGP
ORD-100373,2023-12-28,CUST-0177,Retail,Alexandria,Furniture,Online,6,2195.87,13175.2,9244.04,0.177,Completed,EGP
ORD-101125,2024-08-11,CUST-0098,Retail,Cairo,Groceries,Store,3,112.71,338.13,192.4,0.228,Completed,EGP
ORD-101073,2024-01-05,CUST-0208,Retail,Giza,Groceries,Store,6,68.3,409.78,256.49,0.052,Completed,EGP
ORD-100218,2023-02-15,CUST-0085,Retail,Cairo,Furniture,Online,1,2484.45,2484.45,2093.48,0.164,Completed,EGP
ORD-100040,2023-12-21,CUST-0211,Retail,Alexandria,Clothing,Store,1,885.7,885.7,537.63,0.181,Completed,EGP
ORD-101175,2023-07-26,CUST-0072,Corporate,Cairo,Electronics,Online,5,4290.21,21451.05,14104.07,0.179,Completed,EGP
ORD-100732,2024-05-28,CUST-0225,Retail,Cairo,Electronics,Online,1,1699.36,1699.36,1184.4,0.17,Completed,EGP
ORD-100560,2023-09-20,CUST-0225,Retail,Cairo,Furniture,Online,5,979.98,4899.88,3519.02,0.244,Returned,EGP
ORD-100870,2023-12-06,CUST-0154,Retail,Mansoura,Electronics,Online,8,6540.03,52320.2,39757.85,0.052,Cancelled,EGP
ORD-101191,2023-04-19,CUST-0126,Wholesale,Giza,Groceries,Phone,20,97.23,1944.5,1544.31,0.169,Completed,EGP
ORD-101012,2024-05-05,CUST-0130,Retail,Cairo,Stationery,Online,6,50.28,301.67,189.3,,Cancelled,EGP
ORD-101142,2023-12-19,CUST-0306,Corporate,Cairo,Groceries,Online,2,184.14,368.29,299.92,0.174,Completed,EGP
ORD-101062,2023-03-09,CUST-0137,Retail,Cairo,Electronics,Online,1,2680.01,2680.01,1974.03,0.161,Completed,EGP
ORD-100988,2024-04-24,CUST-0180,Retail,Cairo,Furniture,Online,2,1111.34,2222.68,,,Completed,EGP
ORD-100803,2023-04-22,CUST-0181,Wholesale,Aswan,Electronics,Store,28,2268.97,63531.06,50212.83,0.238,Completed,EGP
